Id,closnesscentrality,betweenesscentrality,Degree,eigencentrality,shellIndex
5086,0.246481,326666.525173,38,0.012341,11
11755,0.250907,114174.889153,14,0.018576,8
228,0.230154,3.066313,9,0.028256,9
10002,0.238302,422.693751,33,0.082776,24
9241,0.25585,26615.031067,135,0.329651,46
229,0.194232,27315.343462,14,0.001976,6
7049,0.188899,565.539941,6,0.000899,5
10024,0.224163,29425.560429,15,0.003822,8
1499,0.162643,0,1,0.00014,1
16932,0.215671,43810.739676,19,0.003342,8
6999,0.182461,176.945141,3,0.000444,3
10712,0.187895,15.722985,3,0.000436,3
16214,0.215778,54578.691448,9,0.001663,6
18064,0.219985,40798.534587,16,0.003993,9
5854,0.222947,102643.738772,24,0.005267,8
12393,0.208789,26857.380451,12,0.001935,6
4398,0.193028,1866.768151,4,0.000571,4
17092,0.224188,112586.976077,43,0.008196,9
13946,0.185038,23441.62975,10,0.001328,6
6695,0.202047,2992.455046,7,0.001192,5
230,0.22121,165.041887,24,0.022714,22
2278,0.229425,4356.294264,58,0.043528,29
3982,0.217782,1.468953,7,0.004926,6
17437,0.219991,5821.218733,70,0.040598,29
8271,0.235517,72142.214469,100,0.061144,29
19891,0.229728,30455.749309,63,0.041075,29
3878,0.234805,51097.370767,91,0.054621,29
8893,0.237147,161794.119012,136,0.080948,29
1953,0.220678,101.755688,21,0.020539,21
4720,0.228209,16651.332013,47,0.036681,29
16805,0.226165,2562.90636,51,0.036955,29
231,0.207518,18040.155001,5,0.000635,3
4135,0.186887,2976.412988,3,0.000343,3
14985,0.234289,170749.895079,18,0.003039,6
9425,0.17523,33.412143,3,0.000324,3
10729,0.209828,1769.52288,4,0.000544,3
920,0.250597,242742.828062,15,0.004523,5
1379,0.180742,29263.402697,7,0.001106,4
9376,0.180042,45038.181988,7,0.001139,4
11983,0.153076,0,1,0.000118,1
11958,0.200298,13620.583067,15,0.002514,8
17550,0.209135,53555.892413,21,0.005129,15
15717,0.213401,61978.443529,44,0.009432,15
7479,0.162362,2174.354341,4,0.000467,3
5559,0.204556,136645.157042,20,0.003366,8
234,0.213405,1140.0452,15,0.003082,10
21373,0.210315,1266.545457,8,0.001559,7
18118,0.242667,116261.741038,50,0.018818,21
18636,0.208121,52.860391,8,0.001738,7
10076,0.207277,0,6,0.00126,6
7892,0.254157,176064.976282,27,0.011069,16
17438,0.223739,6842.339042,18,0.005868,11
5030,0.245354,78111.760069,28,0.012287,17
4548,0.207952,3.579851,5,0.001299,5
22450,0.214013,6035.002948,16,0.004455,11
20180,0.23057,63791.708933,21,0.007003,14
8270,0.204819,0,3,0.000693,3
235,0.166861,74141.583531,6,0.000647,2
11309,0.14741,22558.169616,4,0.00043,2
10910,0.14322,79.582691,3,0.000312,2
6519,0.143001,0,1,0.000111,1
1355,0.143005,0,2,0.000213,2
14453,0.172329,8413.793601,2,0.000269,2
11040,0.198304,88088.882197,11,0.002705,10
236,0.189313,5167.764227,8,0.000987,5
18959,0.180345,6799.411835,7,0.000837,5
19714,0.187019,5152.972507,4,0.000462,3
18681,0.188687,1167.577241,7,0.000907,5
13123,0.19018,1632.290592,9,0.001126,5
5776,0.179674,3.544309,2,0.000259,2
12881,0.188036,0,5,0.000675,5
6864,0.18869,46102.577241,9,0.001097,5
237,0.191784,76748.19721,9,0.001025,4
9638,0.160923,0,1,0.000121,1
22058,0.174597,13718.132945,6,0.000796,4
3485,0.186643,37248.255496,9,0.001019,4
3501,0.160925,0,2,0.000231,2
21501,0.160925,0,2,0.000231,2
5846,0.21455,109820.777867,5,0.000862,4
16419,0.179479,33769.077137,6,0.00064,3
10203,0.223093,258809.412359,16,0.002818,7
10139,0.183911,44496.182392,9,0.001124,4
238,0.248392,17780.693813,53,0.055213,34
19515,0.275072,385621.081412,94,0.079843,34
10007,0.256859,97064.984632,97,0.085649,34
16139,0.249567,25900.364184,39,0.04242,30
21242,0.237644,19609.962007,31,0.011591,17
9128,0.269041,562441.187403,77,0.057574,29
21341,0.227385,1564.643719,10,0.004952,10
11732,0.239833,5319.42173,21,0.021149,18
8773,0.250496,103976.421103,71,0.066372,34
8508,0.244824,2193.974729,34,0.039886,30
6404,0.226119,15276.095139,28,0.008524,19
2366,0.226126,4904.122258,11,0.004207,9
4735,0.212278,1698.087747,20,0.004325,12
14623,0.246376,4092.850252,39,0.041867,32
19415,0.252022,7628.860746,60,0.059171,34
14451,0.255167,67919.843739,67,0.058962,34
19776,0.256645,174970.94316,94,0.0827,34
8067,0.239726,857.960908,31,0.035538,28
14815,0.249204,177369.283488,55,0.045325,34
18903,0.251348,56776.955793,59,0.057129,34
6926,0.260601,114760.146464,114,0.092735,34
14311,0.177202,26.275832,3,0.000535,3
21197,0.184967,6.815801,3,0.00063,3
3888,0.184959,0,4,0.000751,4
12617,0.189897,1645.676667,10,0.001784,6
17237,0.160588,0,2,0.000268,2
17087,0.160664,2703.569924,3,0.000367,2
1439,0.221383,23292.406742,9,0.002541,7
12295,0.181257,0,1,0.000136,1
1032,0.228378,40680.409879,9,0.003008,7
14393,0.216633,80.251528,5,0.001653,5
13735,0.269843,620862.01551,67,0.041363,21
18196,0.242165,45388.412231,50,0.0211,16
5208,0.247067,183229.732732,57,0.028775,18
7125,0.217769,822.290928,12,0.002802,7
20708,0.273449,491336.503329,29,0.020199,13
8877,0.221487,684.488668,9,0.00584,7
11222,0.197792,0,4,0.000765,4
11627,0.204106,70962.438382,20,0.002603,6
7173,0.246341,888130.850503,45,0.012359,9
4333,0.202281,37824.769095,19,0.002425,6
11509,0.202296,68553.783737,22,0.002747,6
242,0.223938,1034.502153,10,0.005816,7
18113,0.219495,29283.732978,7,0.005184,5
6066,0.253956,7254.04416,15,0.040139,12
18950,0.228769,1892.540296,7,0.007405,6
2174,0.235149,14308.268331,25,0.017921,14
13989,0.227631,2643.133043,8,0.007536,6
5988,0.219563,9695.459638,10,0.005113,7
243,0.204979,13.501071,3,0.000576,3
12354,0.245145,108424.089961,18,0.006737,10
17031,0.241182,25377.450744,11,0.005128,9
19628,0.249892,101471.018938,19,0.009237,11
244,0.181757,22540.491542,4,0.000703,3
18612,0.195923,24738.216209,11,0.001877,4
15514,0.153804,0,1,0.000108,1
245,0.207938,0,1,0.000444,1
246,0.219787,31680.093959,26,0.006334,9
12199,0.186214,139.304826,9,0.001523,7
19344,0.183389,44.736955,6,0.001001,6
22002,0.200546,4100.720912,10,0.00222,8
5967,0.206336,51993.373577,23,0.004406,9
5900,0.204994,1762.593531,14,0.00427,10
10049,0.227488,37718.873767,27,0.011709,15
2468,0.218228,6471.453641,11,0.004406,9
13273,0.196003,1443.480354,10,0.00201,9
2558,0.190883,3090.396798,14,0.002375,9
14435,0.218112,30866.009123,13,0.003911,9
4767,0.215532,6443.954795,26,0.013078,17
1872,0.198668,2336.828252,12,0.002979,9
21690,0.196315,1182.495141,11,0.002174,9
7218,0.217607,25276.393326,10,0.003611,8
14531,0.223179,10214.724402,33,0.013559,17
3529,0.212318,32310.928346,35,0.01114,16
1599,0.217502,31216.924636,24,0.006776,12
247,0.212352,105742.900553,11,0.00176,5
5199,0.214501,217072.441282,12,0.002155,5
7323,0.184541,4900.167301,3,0.000351,3
19235,0.196461,33727.232244,5,0.000634,3
6321,0.235858,425265.825677,32,0.006151,8
6190,0.230612,232172.081765,21,0.00344,7
12862,0.18903,135.530731,4,0.000733,4
17405,0.182716,20418.964885,6,0.000674,3
1878,0.181364,47256.110358,7,0.00082,3
13253,0.225903,458302.967359,45,0.00631,8
19269,0.205015,230.626775,5,0.000869,4
8188,0.237147,409454.540241,60,0.010292,9
17579,0.241446,119069.787575,30,0.006971,10
1052,0.208804,10118.100406,3,0.000885,3
17951,0.206611,585.540073,12,0.002524,9
20750,0.25958,867889.272314,66,0.015531,13
18337,0.244577,179671.448413,17,0.00504,9
8266,0.203489,0,2,0.000639,2
8963,0.217119,10833.824344,23,0.004103,9
11254,0.215656,7702.940761,15,0.00299,9
2740,0.220687,88183.54933,36,0.008989,17
17451,0.22644,21292.857513,6,0.001515,6
13027,0.219246,19940.4175,18,0.003479,9
12440,0.238279,440017.923739,29,0.006584,11
249,0.18596,0,1,0.000315,1
250,0.169735,7964.736639,7,0.000693,3
519,0.178323,26503.678361,4,0.000443,3
1175,0.182968,14631.281406,9,0.000935,3
15304,0.16253,2798.664576,7,0.000659,3
13187,0.165195,3448.38593,6,0.000537,3
251,0.174493,0,1,0.000116,1
603,0.211375,27390.849702,6,0.001022,5
253,0.165176,0,1,0.000131,1
378,0.197855,30099.569195,10,0.001706,7
254,0.246031,1241.747667,32,0.087158,28
8456,0.243561,1422.086412,29,0.075688,21
9625,0.25293,30444.803339,49,0.129294,32
13434,0.251483,53353.687992,85,0.173508,40
15951,0.269937,107348.793069,201,0.454874,46
20976,0.24759,19321.566478,69,0.180444,41
4343,0.248732,6841.241977,42,0.082388,24
20279,0.254687,6298.894622,49,0.122965,33
1745,0.254791,5221.595723,83,0.223441,42
10202,0.25811,24448.675235,45,0.150358,35
20922,0.255594,29763.348051,110,0.292656,46
16093,0.270424,83105.26696,182,0.391493,46
4993,0.237518,75.874065,16,0.06217,16
977,0.271752,65455.069911,72,0.219035,42
255,0.204381,22468,2,0.000279,1
1519,0.169699,0,1,0.0001,1
7474,0.256874,163864.38181,14,0.006296,9
256,0.234644,290.393768,14,0.014552,14
1303,0.251663,67049.192019,61,0.053591,33
12106,0.249014,27182.186326,54,0.045328,32
16311,0.247361,32956.687196,40,0.024536,19
21208,0.245429,84621.463691,33,0.02643,24
22109,0.24876,2856.597992,53,0.055415,34
257,0.228608,24981.956939,29,0.012251,17
2575,0.228133,4392.383159,13,0.009656,12
8633,0.227493,294792.851733,18,0.007483,12
12032,0.233071,12578.507658,47,0.019959,17
14799,0.228748,64338.748282,53,0.020504,17
956,0.216884,45159.209974,9,0.003656,7
14364,0.22371,9051.832781,25,0.012108,17
1459,0.213844,32.70366,8,0.005302,8
18425,0.221385,1791.576167,34,0.014479,17
13267,0.238319,58164.460029,59,0.030584,17
16232,0.188547,0,2,0.000921,2
11149,0.257006,915631.095207,111,0.044075,17
17685,0.230406,63586.46422,60,0.02487,17
6818,0.22746,121848.49181,115,0.03292,17
10664,0.217323,2340.116431,5,0.003263,4
4966,0.229205,14084.453895,31,0.016621,17
14168,0.241306,364805.156195,73,0.029887,17
21921,0.237255,44083.301338,67,0.031826,17
11172,0.22101,13636.482332,19,0.008702,12
12286,0.240872,151597.620814,65,0.029384,17
18198,0.225136,24674.178795,23,0.012087,17
19906,0.22006,8022.145506,35,0.012601,17
8817,0.219139,1688.469804,15,0.007328,13
12308,0.250278,430611.030565,119,0.054932,19
9400,0.215635,146.62982,5,0.002733,4
258,0.164109,36593.352958,3,0.000364,2
11042,0.141164,0,2,0.000207,2
5040,0.196301,59782.477238,17,0.003195,12
6663,0.148085,23303.130037,4,0.000398,2
259,0.166914,0,1,0.000114,1
3631,0.200355,24739.201349,5,0.001057,4
260,0.1745,13299.909569,4,0.000623,3
8297,0.151947,54.670892,2,0.000215,2
5970,0.195928,7129.619431,18,0.004292,15
261,0.158886,6808.38557,3,0.000363,3
963,0.188402,47228.169875,5,0.000724,4
16137,0.168642,308845.947678,19,0.002045,4
16132,0.150985,306.415801,3,0.000385,3
262,0.208494,15616.699064,13,0.001609,5
2957,0.218613,224029.948865,17,0.002758,8
10332,0.215586,9235.04857,6,0.001261,4
6043,0.184584,9481.499913,8,0.001038,5
5849,0.196691,156.258527,4,0.00077,4
6517,0.24588,91349.525309,4,0.002873,4
4608,0.247453,176888.017384,5,0.003069,4
1989,0.218791,7619.430059,9,0.002068,6
263,0.167399,0,1,0.000115,1
14236,0.201054,33572.174469,5,0.001192,2
7466,0.1689,779.985389,8,0.001073,6
14764,0.203181,305302.770605,22,0.003018,8
13540,0.172913,305.343929,8,0.001109,6
11791,0.164028,410.770036,6,0.00081,6
18707,0.173492,57924.023032,14,0.001743,6
8019,0.178996,6032.172918,6,0.000795,6
6324,0.169304,27.183574,9,0.001247,6
5989,0.181336,9801.506129,15,0.002036,8
265,0.1323,22470.333333,3,0.000314,2
12795,0.15246,61192.891473,5,0.000599,2
7334,0.116842,0,1,0.000102,1
12194,0.144317,31181.954639,5,0.000569,2
266,0.15553,0,2,0.00022,2
3389,0.155542,3029.046349,3,0.000319,2
17262,0.18416,49405.261063,6,0.001202,3
267,0.189233,34738.986173,9,0.000904,3
22048,0.159128,617.745023,3,0.000325,2
21190,0.19781,29785.985547,5,0.000945,3
11333,0.182403,51201.652191,5,0.000564,2
12856,0.223046,178613.212245,14,0.002729,6
9539,0.182396,0,2,0.000267,2
11357,0.162273,333.792717,2,0.000233,2
3709,0.217335,40808.655355,5,0.001133,3
268,0.201292,2286.09197,8,0.001535,6
1337,0.208897,25305.761873,13,0.003029,8
3365,0.206217,16659.143296,7,0.000986,4
10744,0.205918,8864.947098,6,0.001235,5
269,0.19353,0,2,0.000333,2
7280,0.201586,2198.224381,7,0.001074,3
12813,0.239966,141035.094492,22,0.008179,11
270,0.253749,1123.043588,29,0.106359,26
5373,0.244417,1780.5926,55,0.133359,40
3370,0.256871,3804.086019,52,0.157133,40
15909,0.254863,4966.059056,45,0.109994,32
2506,0.235816,249.461533,22,0.0566,19
12937,0.255731,2421.125897,31,0.102478,27
271,0.164752,0,1,0.000099,1
13683,0.197247,22468,2,0.000236,1
1610,0.14881,0,2,0.000263,2
10851,0.148821,44951.666667,11,0.001168,3
14735,0.174821,327296.639087,15,0.001593,3
273,0.198579,0,6,0.001048,6
18392,0.211453,24727.595182,8,0.001393,6
16681,0.231548,79186.904325,19,0.004134,9
13009,0.198581,422.402646,7,0.001147,6
19243,0.200018,3182.434236,9,0.001439,6
13119,0.232772,62838.48277,23,0.005048,9
14686,0.211906,11374.664025,23,0.00528,14
10194,0.213893,5750.797845,8,0.002743,8
4840,0.221099,17965.27754,17,0.004185,11
15387,0.230489,81740.240668,26,0.007156,14
12470,0.209891,63379.094372,35,0.006147,14
12416,0.198647,4314.459644,12,0.002305,8
274,0.204522,24543.151749,3,0.000722,2
18928,0.195106,3698.407674,16,0.003188,14
14907,0.169796,0,1,0.000106,1
275,0.150468,0,2,0.000237,2
2390,0.177117,23952.437785,8,0.000965,5
8717,0.177117,23952.437785,8,0.000965,5
276,0.205078,2.798342,2,0.000834,2
19919,0.248741,86915.394874,35,0.018888,20
1694,0.246349,146596.281597,73,0.026027,24
277,0.224448,109.185783,23,0.028124,22
10526,0.22685,233.887946,28,0.032553,25
7924,0.236198,27988.657109,35,0.040671,25
17544,0.232895,983.492404,31,0.039906,25
4969,0.237403,10223.407906,62,0.060475,28
18736,0.224913,278.967414,4,0.006197,4
935,0.231914,47401.940866,40,0.044953,27
13908,0.223082,455.270975,59,0.044098,27
16258,0.240166,9734.634123,68,0.065007,28
4437,0.232649,2268.033519,37,0.046793,27
278,0.223612,46178.882571,5,0.002224,4
2552,0.223688,27670.929213,17,0.003758,8
1095,0.198739,136380.729079,18,0.002007,4
2112,0.238117,511121.810277,62,0.011123,11
279,0.184036,0,1,0.000192,1
12735,0.219148,628.162527,17,0.003477,15
18710,0.212288,18.791935,15,0.003069,15
21347,0.211714,2.761715,8,0.00186,8
19557,0.211996,8.742477,10,0.002234,10
14904,0.222701,22259.208513,10,0.002557,10
281,0.159224,4941.81343,9,0.001029,6
11956,0.179076,40435.965948,3,0.00039,3
9765,0.152639,2.5,7,0.000831,6
1642,0.176301,6173.490256,7,0.000859,6
11447,0.176301,6173.490256,7,0.000859,6
18186,0.152633,0,2,0.000269,2
5950,0.152633,0,2,0.000269,2
6654,0.180124,217693.132233,19,0.002016,6
15062,0.176301,6173.490256,7,0.000859,6
18070,0.176301,6173.490256,7,0.000859,6
282,0.146344,0,1,0.000111,1
11264,0.171431,25674.109567,6,0.000655,3
283,0.214944,19787.686995,32,0.005902,12
2431,0.225332,7850.248699,13,0.004709,12
3869,0.180754,0.083333,4,0.000923,4
17475,0.19298,397.127044,10,0.002069,9
13667,0.206767,444.979417,10,0.002311,10
2134,0.216893,52624.269514,43,0.007921,12
5835,0.225348,106857.547563,42,0.008182,12
9033,0.206562,165.764612,10,0.002339,10
17158,0.220596,4954.515717,11,0.003747,10
17893,0.220148,7043.105772,12,0.003947,11
22198,0.195106,61.439584,8,0.001947,8
16816,0.252631,669820.790776,51,0.012593,12
10894,0.224387,14656.977049,19,0.00568,12
1008,0.201751,23353.175825,14,0.003038,10
9462,0.212726,4942.827792,20,0.003947,11
6653,0.233405,210797.347635,48,0.010724,12
1850,0.194172,240.577388,22,0.003972,11
12166,0.230027,15904.746608,9,0.005544,9
20710,0.257174,412418.310226,33,0.013085,12
7400,0.217377,27493.17592,35,0.006871,12
1318,0.218553,6879.090791,16,0.004162,12
19873,0.205753,299.935733,12,0.002555,9
14672,0.193986,8.177084,6,0.001323,6
5369,0.224295,41593.342824,28,0.006932,12
6533,0.209575,16029.546948,15,0.00299,10
3610,0.21958,28461.678801,31,0.006171,12
14239,0.194175,48.369495,10,0.002243,10
502,0.206788,1985.146853,15,0.00308,11
2019,0.220131,27371.435153,12,0.003966,11
2131,0.219987,4941.815824,12,0.004013,11
12820,0.202915,711.351086,13,0.002417,9
11909,0.219495,29337.579427,17,0.003578,10
284,0.194584,379.029932,2,0.000472,2
4021,0.226969,79796.161331,7,0.003644,3
13353,0.233838,19499.552718,29,0.018316,25
285,0.246649,110338.104123,30,0.011306,13
2636,0.225792,3359.014794,8,0.002525,7
3256,0.231599,2588.698064,13,0.005996,12
16849,0.222465,5082.439406,18,0.005266,13
9134,0.210725,1508.77413,10,0.00239,7
15470,0.242926,363784.561253,104,0.038732,23
15687,0.226667,1067.423561,13,0.005021,12
13033,0.203036,905.684632,4,0.000733,3
10386,0.237699,77042.323434,42,0.014193,17
19075,0.230565,89033.133071,16,0.003438,8
15648,0.242533,45593.138852,41,0.015372,18
16536,0.238567,11001.128792,15,0.00684,11
8614,0.225758,210300.533929,15,0.002965,8
12534,0.240012,239281.768586,47,0.014462,16
21987,0.26209,787166.63894,84,0.026346,18
19949,0.235103,384948.835985,27,0.009358,11
3541,0.244385,117322.085743,22,0.007382,13
6231,0.234431,30187.368602,30,0.010196,16
2585,0.210808,10614.029392,19,0.00548,12
9035,0.249119,141987.920617,85,0.029704,18
18010,0.249074,285387.218108,29,0.008217,13
9754,0.235332,48353.673184,19,0.007367,13
20395,0.225638,30336.139057,14,0.003938,9
9175,0.215789,2301.601678,9,0.002552,7
21902,0.230385,26829.357297,11,0.003932,10
22094,0.243738,62852.979366,30,0.010787,13
286,0.184162,25843.334663,5,0.000576,3
18271,0.205086,29703.313358,7,0.001065,4
21458,0.205013,73944.948521,17,0.002007,5
11906,0.195996,25804.929804,6,0.000762,4
15853,0.206526,19123.741621,3,0.000457,3
10774,0.155522,0,1,0.000109,1
287,0.232166,62838.386226,16,0.004189,9
20489,0.230984,51046.608721,18,0.00496,9
11550,0.238042,280972.392628,64,0.013417,17
18644,0.201353,441.35062,4,0.000756,3
516,0.244433,43192.705099,17,0.040648,12
12749,0.236327,227228.778159,62,0.012493,18
21444,0.194763,311.706512,5,0.000698,4
17159,0.220834,31065.71654,12,0.002065,6
21351,0.249886,62704.178326,45,0.0332,18
4086,0.250647,483014.299745,35,0.007995,9
654,0.21272,15880.725251,7,0.001217,5
871,0.246268,60118.962847,23,0.01428,11
20863,0.222668,30988.136315,9,0.002167,8
9514,0.242368,363066.929567,76,0.021624,30
288,0.202688,122.562654,6,0.000905,5
9698,0.219265,5279.639759,7,0.001458,5
1281,0.202781,44.054256,9,0.001262,6
17880,0.208806,2594.867533,20,0.002709,8
289,0.234016,43756.777414,18,0.004866,10
20989,0.219901,10754.802806,5,0.00123,4
2220,0.221265,23300.531501,8,0.001877,6
799,0.231003,5840.585299,9,0.007995,6
1553,0.260374,231703.051882,26,0.025774,11
16890,0.236426,18712.464353,24,0.010911,18
16177,0.258621,140895.966534,34,0.030681,19
7745,0.262127,1861494.8836,87,0.027958,18
11947,0.253643,323401.82722,31,0.022027,10
8780,0.220399,20665.982749,14,0.003237,9
17089,0.247146,619881.951716,60,0.016516,11
687,0.192276,0,2,0.000332,2
15704,0.21735,31296.117013,15,0.002691,7
6936,0.254855,300096.533374,56,0.022757,18
19403,0.22598,27188.260377,15,0.003167,7
20138,0.229726,51833.083152,11,0.004065,8
8197,0.271126,635563.770693,36,0.024417,14
13258,0.197058,57.248416,11,0.008048,10
2437,0.210309,0,6,0.004864,6
9583,0.197975,11.382287,11,0.00673,10
18470,0.233505,23921.467329,22,0.013212,17
13265,0.213966,684.577804,8,0.006262,8
5591,0.21238,11.709711,11,0.008966,11
18190,0.196891,5.679256,10,0.007867,10
2104,0.214468,1707.832799,36,0.018337,22
7666,0.21224,839.461786,20,0.012677,19
4542,0.243166,109464.430177,44,0.025142,23
3921,0.196786,5.38481,12,0.009156,12
16777,0.216861,3221.492074,45,0.02186,23
4377,0.198021,7.235707,11,0.008011,11
20167,0.216761,958.921378,18,0.010565,15
722,0.198516,25.493873,18,0.010677,18
15512,0.24659,214288.89471,41,0.022525,23
15552,0.219396,4601.369637,29,0.01582,21
10673,0.219165,8579.152536,24,0.015099,21
17659,0.219615,11047.720414,30,0.012585,17
8920,0.221226,23584.505988,28,0.016163,22
1937,0.195406,103.615761,4,0.001478,4
21763,0.21345,629.043068,18,0.01179,15
21546,0.207049,316.833297,10,0.00722,10
15524,0.213401,2110.725617,16,0.008958,14
4569,0.209144,290.205494,15,0.009581,15
19646,0.21427,506.731162,15,0.010244,14
12624,0.19827,3.356757,11,0.008586,11
16455,0.200319,161.490951,10,0.006091,9
7459,0.195405,0.054167,7,0.005171,7
7356,0.222193,7339.607757,23,0.014818,20
4229,0.197557,20.741988,12,0.008091,12
16095,0.213618,1064.896736,30,0.016294,22
21224,0.277721,1181885.029987,92,0.036558,18
562,0.205649,11914.828313,24,0.013129,20
1077,0.200865,104.315526,17,0.010508,16
12424,0.213389,1515.930917,29,0.015229,22
18779,0.224733,15852.009713,36,0.010505,16
6503,0.19815,51.100426,14,0.008388,14
3903,0.213492,83.185231,12,0.008966,12
15199,0.213184,823.119271,17,0.009992,14
20019,0.196734,0,8,0.007236,8
11410,0.217911,1298.988698,26,0.014473,21
5470,0.196979,0.508637,9,0.007326,9
