Id,closnesscentrality,betweenesscentrality,eigencentrality,Degree
41079,0.195924,190823.304295,0.043795,19
1117,0.206114,823762.825169,0.062838,34
43127,0.175033,56331.270163,0.007067,7
533,0.162242,3751.706913,0.003007,2
6739,0.169941,25413.979062,0.006648,5
22661,0.189738,153431.718334,0.023628,12
37614,0.172496,38685.548847,0.006863,6
155,0.181133,133769.714157,0.014702,12
33448,0.187515,161535.323189,0.020367,14
35788,0.192865,42669.132538,0.022881,9
2624,0.177975,88658.781341,0.009704,8
8414,0.16663,8635.093869,0.003794,3
32743,0.153356,0,0.001405,1
8576,0.166826,2041.908634,0.004956,3
18480,0.196317,104678.087689,0.030429,13
26408,0.186601,56028.176762,0.020831,12
19691,0.180028,9267.694634,0.014193,8
22036,0.183872,77630.133579,0.013993,8
42917,0.167754,20312.128465,0.006275,5
15586,0.198217,155773.688009,0.021587,11
156,0.216028,324777.839739,0.058298,16
19545,0.179184,930.734691,0.004429,2
5294,0.207838,70748.16604,0.044162,12
18949,0.211255,58849.597485,0.041956,8
1644,0.19863,35341.422492,0.029376,10
8666,0.196546,45738.217277,0.023717,11
20053,0.194169,174853.483433,0.014762,9
40491,0.259863,7066624.980792,0.565002,97
21406,0.212773,310530.637482,0.074252,22
43628,0.220672,196151.75657,0.072004,13
26202,0.197973,68575.333625,0.023071,9
43611,0.179788,469.493105,0.005607,3
22235,0.235539,1536006.011463,0.187042,47
11013,0.192883,103312.315793,0.011975,7
20581,0.180045,4213.450903,0.005398,3
24698,0.186816,5751.610134,0.011437,6
45299,0.199281,36312.631484,0.023422,9
42961,0.216472,207180.412114,0.06344,16
30956,0.191575,33949.956296,0.013845,7
23406,0.243877,1875516.658351,0.347645,62
31206,0.191517,0,0.010365,2
16027,0.213963,252870.858671,0.071087,20
9488,0.186276,3427.917311,0.008046,3
44024,0.213156,178153.874452,0.071606,15
28881,0.198939,43874.204123,0.020036,9
13932,0.229631,887446.972312,0.141229,34
17278,0.207079,92355.361145,0.049363,15
7529,0.21309,117347.185747,0.050916,14
1579,0.217177,461577.546251,0.074126,22
28557,0.212794,104072.509336,0.061618,13
14438,0.204418,216142.904472,0.062844,22
26372,0.195076,6593.132837,0.02193,6
13083,0.21939,316356.307908,0.063556,18
158,0.189043,29306.7552,0.017458,8
16887,0.194777,64239.428512,0.025936,10
16226,0.194343,113665.961382,0.026084,13
195,0.217966,840801.209708,0.096414,37
27704,0.212237,283064.418131,0.051396,17
2527,0.196942,166786.094742,0.027784,16
5217,0.175624,5968.008173,0.005415,4
11382,0.195415,39113.19185,0.022782,9
30032,0.18033,4435.777249,0.007161,4
159,0.210117,237368.52842,0.070002,18
3601,0.192417,92744.577241,0.018727,7
1909,0.232443,1261745.424876,0.333717,47
26754,0.215783,511866.594613,0.067214,23
35504,0.204646,135430.389423,0.046107,16
33563,0.207087,33053.614318,0.072297,15
32392,0.213815,234726.632299,0.072693,20
36791,0.206596,218239.406041,0.050668,13
36270,0.204689,75557.955899,0.058358,14
3382,0.20808,114861.240705,0.070832,18
34787,0.235141,1783370.038163,0.232493,50
8113,0.189143,47979.226829,0.011165,5
14304,0.188563,206479.221577,0.016164,12
42802,0.20547,56821.79483,0.053994,14
9987,0.222549,485798.365199,0.08418,22
14499,0.213528,165638.306234,0.084179,18
41743,0.191458,31586.906077,0.015724,7
14950,0.179932,5922.503591,0.006209,3
34415,0.212802,190475.723486,0.090991,24
160,0.178417,6097.482105,0.006583,4
17493,0.192042,61996.497541,0.018937,10
24368,0.19799,92603.306009,0.029693,13
38645,0.196427,111436.725061,0.024757,11
22966,0.185472,32399.396466,0.014944,8
161,0.186562,45013.079582,0.008886,6
168,0.206318,183304.926091,0.030673,14
22115,0.202193,54598.952872,0.022041,9
17520,0.160367,610.526056,0.001496,2
22325,0.18068,6503.770779,0.007059,5
27515,0.216755,320348.889804,0.048969,16
8577,0.18407,17322.973056,0.010204,7
162,0.197736,103613.673674,0.025122,10
27172,0.208741,225149.151207,0.050766,16
43148,0.19264,96015.951004,0.022915,10
2954,0.204198,103072.120971,0.029321,12
41251,0.176701,641.449403,0.00794,4
23332,0.184753,62790.333352,0.010593,6
33525,0.172895,47955.436393,0.004034,3
20117,0.206922,128019.268492,0.039661,13
305,0.206775,116167.076446,0.041542,13
39249,0.223462,640004.853505,0.174734,38
22372,0.211544,241266.275265,0.055175,19
163,0.20611,303067.195484,0.031868,13
3560,0.226525,1352153.08766,0.141344,39
9147,0.192107,79690.219388,0.014087,7
13000,0.176746,77612.152384,0.005969,6
42845,0.196885,459487.22994,0.028816,18
7812,0.200878,133131.594198,0.027065,8
16614,0.219718,212697.24934,0.057807,12
6204,0.201186,324610.528856,0.029586,19
3245,0.192854,37677.008578,0.014892,6
4931,0.19913,122396.853235,0.0415,18
44717,0.203795,114091.154511,0.036327,15
6631,0.188148,15173.810864,0.011873,5
40083,0.198749,120017.932002,0.023668,11
14829,0.219727,337885.653857,0.087187,19
164,0.186273,52513.107959,0.011598,7
8070,0.190357,52235.376799,0.012873,6
43330,0.199792,305083.773893,0.0302,16
11830,0.197731,72039.855385,0.022638,7
30542,0.169644,47536,0.003701,3
8398,0.195104,86762.355581,0.024246,11
1288,0.194665,95613.900604,0.030103,14
24188,0.198878,87313.274268,0.034626,15
165,0.159257,0,0.001099,1
36729,0.189424,115501.406277,0.0108,8
43037,0.194851,173336.756087,0.026694,15
20937,0.186017,82868.022208,0.01186,8
43777,0.202438,299373.377384,0.03872,18
3721,0.179994,8155.27867,0.010491,6
14394,0.184105,39168.445835,0.012888,6
17650,0.169027,23940.662519,0.004885,4
19673,0.192888,71838.726823,0.017532,10
27751,0.178179,14412.097064,0.010126,5
45619,0.158551,0,0.001876,1
7026,0.1665,4785.368829,0.004272,3
39907,0.20142,141079.128314,0.043523,15
16832,0.178757,55827.533727,0.010359,7
8141,0.161679,2397.273102,0.002842,2
18626,0.191363,69544.171949,0.025153,13
26951,0.195637,58810.178832,0.025401,8
46438,0.165179,14861.849495,0.004685,4
167,0.194593,2032.871457,0.024739,3
19522,0.193185,28034.793555,0.052351,16
40956,0.240121,3081553.175712,0.425563,86
7207,0.194557,44033.392267,0.041001,14
12930,0.215115,100548.827277,0.062949,15
8465,0.193481,11568.871969,0.019946,8
45240,0.234114,931479.687853,0.156476,34
35257,0.225961,795588.158268,0.102735,27
3422,0.240131,1181795.090019,0.22212,36
3521,0.205259,94210.100212,0.044821,15
29538,0.201034,40235.962185,0.030976,11
41102,0.199711,104613.747358,0.035326,13
30257,0.221984,423780.572828,0.110077,27
33466,0.20417,78022.359394,0.039785,12
16128,0.220732,422644.464703,0.102784,25
30155,0.206878,70070.238587,0.042969,13
43830,0.202694,34800.59365,0.033784,9
45070,0.2215,482838.052265,0.100691,31
31704,0.226129,610398.998255,0.103471,29
5350,0.205217,84645.37572,0.026669,7
21146,0.204078,154319.300679,0.034482,12
9908,0.183,7453.236948,0.006556,4
35187,0.232348,793403.31474,0.119567,29
16750,0.192228,55311.668741,0.014155,7
22215,0.194447,194034.344043,0.018645,16
4841,0.200287,20703.918883,0.020142,8
41020,0.20537,124792.940854,0.031537,14
31386,0.214936,279882.822728,0.052998,18
15433,0.179044,5065.658069,0.004815,3
169,0.192118,36422.507048,0.0209,8
16612,0.193605,30076.642342,0.016895,7
46207,0.19921,50770.018739,0.03044,10
12720,0.197972,44533.034817,0.048179,13
20944,0.201237,140561.537505,0.062424,23
15678,0.211155,419188.479737,0.049201,19
31308,0.192672,157014.438745,0.026741,16
170,0.171864,29592.836102,0.007907,7
34859,0.190384,44019.544833,0.024635,11
33627,0.167405,6055.390262,0.007034,5
13044,0.185601,46850.554225,0.015609,8
18774,0.184731,44517.126902,0.014563,8
37915,0.169225,9614.251181,0.005236,4
11555,0.156645,3042.81959,0.004999,5
12739,0.183582,44820.387304,0.01454,9
171,0.208671,88202.857466,0.045725,17
39455,0.19752,38387.560428,0.027007,12
34583,0.204561,62653.195128,0.038147,12
39067,0.224053,371310.337814,0.09993,22
35256,0.201289,25080.140126,0.027834,10
27013,0.21264,111805.417574,0.057349,17
18735,0.226944,350975.553464,0.118024,21
3932,0.201334,32865.497696,0.019948,7
20602,0.18626,2934.765543,0.013025,6
47481,0.226302,447062.973998,0.119134,27
6489,0.20868,32675.617094,0.033919,8
39741,0.214447,389018.420419,0.045017,16
45397,0.187134,3241.245969,0.009719,5
23268,0.20415,55991.381849,0.033078,11
985,0.194624,695.410791,0.015687,4
172,0.181012,8645.612449,0.011625,6
13395,0.190034,51588.772443,0.028599,12
19842,0.18681,58415.71285,0.014463,10
9055,0.201248,118515.297561,0.032325,12
19319,0.210224,405320.093338,0.070907,25
3071,0.177729,13225.142873,0.010294,7
33116,0.185668,33982.514727,0.011559,6
173,0.18113,24019.410776,0.005356,3
10485,0.166223,9459.426578,0.00502,6
14905,0.220711,399728.600934,0.074882,18
16658,0.162101,3449.519167,0.003299,4
174,0.192189,38165.75709,0.016989,6
7390,0.206132,124320.414129,0.046038,16
19301,0.207763,214239.031746,0.049643,22
44674,0.198295,59723.595653,0.042897,16
31676,0.199955,140911.704087,0.033837,16
2115,0.189369,197136.816053,0.023122,15
46303,0.220088,569974.549745,0.076733,26
175,0.199315,146152.548831,0.027291,15
14150,0.196847,61549.909786,0.038566,12
43067,0.19692,113051.717477,0.029747,14
25160,0.194034,16890.816011,0.020585,7
14934,0.185145,6620.937346,0.011753,5
33281,0.192518,60489.55447,0.021662,8
24908,0.18749,22514.978892,0.014156,7
38755,0.18512,3206.890098,0.013627,6
28697,0.20721,342529.491789,0.052436,25
9005,0.195851,41314.56379,0.025744,9
14746,0.209386,171158.311473,0.042339,16
3893,0.201716,65488.459597,0.023693,8
39587,0.188539,37776.121207,0.012057,6
44000,0.198578,118089.638188,0.026999,11
36342,0.201524,293684.771034,0.032864,16
46511,0.196054,151845.091282,0.02511,14
177,0.15524,0,0.001453,1
28172,0.183768,86839.537947,0.015486,12
178,0.182575,14356.699566,0.010147,6
28577,0.200001,183115.482635,0.025709,10
44364,0.187006,55493.963557,0.020482,11
19090,0.20777,82064.514079,0.046559,10
7475,0.186011,52363.158322,0.023707,12
11268,0.182395,18046.809416,0.016403,9
8856,0.182846,46356.136413,0.009526,6
179,0.15664,0,0.000768,1
6062,0.185733,48349.048067,0.007463,3
180,0.193314,101390.777028,0.017114,11
5284,0.182366,6233.01357,0.009715,6
30367,0.187193,44231.883726,0.008182,4
8677,0.212064,257830.077703,0.045694,13
16267,0.190488,34345.01572,0.011852,6
31824,0.20351,64454.341807,0.027169,8
21209,0.161998,0,0.001457,1
44488,0.194691,96241.85612,0.022554,12
18078,0.206789,239932.414136,0.042031,17
34604,0.192968,49396.53731,0.016465,9
11353,0.205663,182575.793476,0.032017,14
41808,0.190859,115400.063725,0.015697,11
181,0.158605,4493.539083,0.001909,2
39660,0.158533,7935.609911,0.002904,4
15326,0.187315,152826.961388,0.013317,10
1152,0.204821,216876.416257,0.038723,16
10881,0.209903,252442.079874,0.037105,14
23131,0.221688,418772.558156,0.093697,24
43226,0.210898,175296.821339,0.054254,14
24363,0.222822,306086.611777,0.081802,16
44343,0.207662,126612.241823,0.063899,20
6855,0.213939,154381.323598,0.098324,19
18031,0.207494,157441.656153,0.034781,8
26200,0.225698,371562.228865,0.105587,20
32539,0.20588,173245.806377,0.052546,22
5730,0.198388,90500.616179,0.025401,10
23577,0.219243,509269.450131,0.092052,28
47476,0.221039,365133.605455,0.072909,22
9855,0.185921,72437.459711,0.017154,8
28641,0.21174,305862.391454,0.062284,19
12111,0.208144,135494.424966,0.042796,13
14709,0.18482,4163.643824,0.008751,4
32639,0.202437,32244.721285,0.035159,10
184,0.192543,72957.383662,0.013806,7
39469,0.178154,31254.227734,0.006932,5
23453,0.206678,192419.142002,0.037171,15
1956,0.216147,662258.456645,0.066522,24
46090,0.199792,77186.42667,0.021553,9
14413,0.206875,271334.630727,0.039333,15
28600,0.168211,17311.18847,0.003286,3
185,0.20288,103633.11886,0.025407,9
2237,0.230408,1035395.94058,0.103807,24
41876,0.181644,8531.873699,0.005938,3
16138,0.19534,51465.124853,0.018982,9
9566,0.222102,510550.03981,0.122839,26
9278,0.178856,7562.649692,0.006899,4
39466,0.207806,247613.480234,0.052353,18
37569,0.205618,317330.879732,0.038529,16
45458,0.210145,229807.383809,0.061126,19
45739,0.196033,72362.641939,0.027275,12
186,0.194538,124096.961031,0.018429,10
30264,0.193065,49556.124004,0.014382,6
42939,0.165635,0,0.002468,2
37457,0.162857,0,0.001459,1
37549,0.186063,68604.154834,0.009806,7
10665,0.198126,102347.378805,0.023374,10
28370,0.18935,45168.630048,0.012998,6
34847,0.218477,447811.415428,0.10165,25
19989,0.205997,417629.676129,0.036503,19
22900,0.201664,77757.70906,0.017928,6
187,0.209014,246418.222106,0.058568,16
9037,0.214015,408963.35884,0.072997,25
42305,0.198709,121445.269856,0.027167,12
21144,0.210732,162575.642738,0.038038,13
15851,0.245915,3000130.237076,0.818189,77
8082,0.202414,20017.569282,0.044486,7
38674,0.178563,2743.369971,0.00611,3
26524,0.18563,24048.991578,0.015695,9
13797,0.200657,73878.770141,0.032533,12
26529,0.196656,16771.564003,0.017286,6
20129,0.184281,579.92553,0.0097,3
12617,0.197123,147869.911324,0.019979,10
33121,0.203147,374962.237526,0.035719,18
39089,0.211323,67946.999243,0.0594,9
36940,0.184683,88176.439981,0.009369,7
27988,0.201887,172207.037096,0.027223,15
12696,0.203883,52145.852629,0.043754,7
188,0.202641,10422.408115,0.019862,4
16868,0.215309,492292.897242,0.064355,24
32087,0.230776,545142.909704,0.131344,26
8152,0.228745,519216.745332,0.115975,23
32624,0.225625,250919.907324,0.086358,18
189,0.22221,541213.697282,0.106255,27
43959,0.223082,560864.7892,0.08457,22
35286,0.200023,93685.36208,0.039722,13
21851,0.224284,314200.616948,0.103219,17
14396,0.225915,537148.299891,0.134032,25
27702,0.209424,177501.441359,0.042604,13
41575,0.201158,75752.863891,0.04172,14
45381,0.209296,170235.289005,0.050487,18
5644,0.207809,321411.249399,0.037581,18
1968,0.219906,609986.376668,0.100604,31
3587,0.210106,196887.879866,0.065363,20
26717,0.201579,159452.096803,0.025167,12
23439,0.211373,276585.497215,0.065667,22
3874,0.218622,135233.243212,0.068846,13
31067,0.209069,101131.961154,0.062567,19
7649,0.228142,862773.821763,0.182528,52
31181,0.210768,225184.732908,0.053229,19
11428,0.19418,213950.685058,0.020822,12
11901,0.208485,45118.505968,0.039466,7
40232,0.214416,355153.256649,0.080921,25
12835,0.212535,84053.099516,0.046561,9
16568,0.209673,184120.780121,0.053992,16
23872,0.241024,2088552.106829,0.222737,53
41837,0.204717,115506.9631,0.040047,13
39767,0.200228,62932.691145,0.033484,12
47324,0.221776,217773.028558,0.086924,18
9324,0.20512,202646.28685,0.062522,23
190,0.181181,153895.258243,0.008752,9
16907,0.153855,2702.683949,0.001598,2
47122,0.201957,199808.960709,0.028714,14
22352,0.185727,168543.687039,0.011015,8
15238,0.15339,0,0.001045,1
6174,0.180364,174371.001292,0.016044,12
38274,0.174858,28445.558091,0.004963,4
12000,0.179992,73521.073693,0.009186,4
19802,0.173483,23951.603801,0.004512,4
42635,0.187399,45972.314609,0.007165,4
191,0.21424,217899.599154,0.060497,12
31646,0.234125,1532549.103705,0.241863,47
41601,0.206981,119642.075453,0.044375,15
13790,0.234507,1169141.791646,0.182737,30
31145,0.2071,187286.299963,0.041953,10
18678,0.208348,406800.480671,0.05718,26
8971,0.201981,121794.494021,0.052212,17
18299,0.24266,2626464.918567,0.381071,63
21803,0.197489,72161.388807,0.023745,11
22045,0.210592,185000.815272,0.058398,17
34163,0.195675,72314.341508,0.019095,9
192,0.162334,4395.247116,0.002138,2
193,0.222819,694689.153017,0.12496,25
3913,0.222664,628830.031609,0.115107,32
2994,0.205889,174727.64417,0.035209,15
40697,0.191087,50925.307147,0.016866,7
38091,0.202515,83863.039823,0.062205,16
47388,0.219699,412917.842958,0.083763,21
11735,0.19614,38183.240886,0.023106,8
459,0.214634,179199.561129,0.067877,19
22553,0.20066,102639.354578,0.027888,10
20542,0.19861,84491.383572,0.026477,11
19744,0.190205,6901.522642,0.012151,4
11243,0.224384,214179.639368,0.126286,23
21777,0.199724,50916.40409,0.021541,8
12437,0.222914,521571.828165,0.089693,25
40654,0.191763,53834.062225,0.011108,4
22613,0.191948,19590.022709,0.017738,7
18340,0.191842,216595.197701,0.019574,11
240,0.185463,17220.859946,0.011427,5
8242,0.210326,242443.637148,0.042722,15
44886,0.230689,1266329.716328,0.144212,38
29239,0.229626,701399.57108,0.319571,35
35892,0.229836,723271.922079,0.298833,30
18555,0.224808,689266.765564,0.142246,36
10855,0.201163,65299.449258,0.037657,12
194,0.202154,51040.9064,0.039071,10
37259,0.216465,204978.804231,0.083515,17
13142,0.180026,17974.083958,0.011668,8
30724,0.200062,44444.574171,0.042084,12
35338,0.238538,2259383.008086,0.257572,57
19666,0.206512,164872.296763,0.049218,16
40566,0.188413,14693.030726,0.022529,8
31527,0.200576,97578.068795,0.021313,8
2458,0.210984,216042.700836,0.054537,19
38500,0.219859,495296.286953,0.150628,38
45058,0.206958,74917.375236,0.043671,12
31440,0.197553,234008.145686,0.047316,23
16774,0.18332,6779.278945,0.013131,5
5004,0.204505,132302.464384,0.04662,14
6070,0.214098,596139.519579,0.077082,26
17186,0.209248,110204.69553,0.039145,8
36803,0.187614,7453.531338,0.016673,5
17347,0.201671,124215.439734,0.042808,14
32328,0.225293,581705.146959,0.09686,21
17438,0.217513,584552.283756,0.066601,19
1654,0.191728,68903.454529,0.019501,10
13678,0.184885,25628.239232,0.010857,5
43371,0.213292,307603.732284,0.042913,11
24274,0.223668,440069.063024,0.090448,15
23809,0.216986,154876.879886,0.05819,14
13442,0.189824,35960.906821,0.013628,6
1081,0.183624,79981.259975,0.009548,4
22049,0.189775,19630.875988,0.018232,6
19133,0.221545,436366.70418,0.089552,18
41776,0.183886,6456.36291,0.009896,4
20276,0.210518,204482.574208,0.046413,12
34577,0.208664,294759.136862,0.063744,21
9140,0.202146,469792.775907,0.035943,18
42180,0.210398,249256.945056,0.046864,14
21089,0.194112,77061.632719,0.036549,17
17108,0.195696,36521.361065,0.02238,8
33162,0.205791,94693.957965,0.029202,9
13102,0.185805,32693.797838,0.015152,7
37077,0.200348,148976.030486,0.041337,17
15004,0.202259,106685.740242,0.026646,9
25015,0.20918,155218.209714,0.074943,19
21411,0.219282,464995.352338,0.107854,32
196,0.179024,9694.730211,0.006071,4
31759,0.16951,2167.895126,0.004934,4
35357,0.200041,127033.068902,0.02528,13
36871,0.183241,32946.672219,0.012748,7
9021,0.208637,254634.975319,0.039216,14
197,0.21304,406532.994588,0.095686,32
39813,0.199856,52017.360148,0.055063,18
3483,0.214192,237344.398052,0.07188,20
21670,0.206727,137706.049466,0.055927,16
5609,0.189185,120863.354594,0.020943,12
5676,0.200045,73805.035468,0.051392,16
3517,0.178635,5716.818295,0.00823,3
25719,0.206775,131815.641021,0.063914,18
42196,0.201039,186859.239179,0.05379,21
12773,0.202675,107109.286284,0.026069,11
263,0.198227,49472.696257,0.049326,16
24740,0.193135,138971.683021,0.019961,10
46348,0.185919,16294.016393,0.01612,7
44731,0.204128,55146.415663,0.043144,11
32792,0.243403,3774296.789368,0.241511,57
12786,0.210335,165806.062446,0.060428,17
37350,0.20587,39269.547696,0.052366,11
14137,0.209289,194608.247291,0.058738,16
33562,0.200609,104464.374888,0.054706,18
2982,0.200658,105756.717917,0.025079,11
30110,0.199335,29171.708713,0.044735,10
23494,0.191488,78994.854188,0.022023,10
7581,0.201872,134574.951748,0.040092,13
1587,0.204167,48116.888252,0.027639,5
31638,0.189011,18228.297584,0.01196,3
3464,0.204252,158873.414659,0.041936,15
44894,0.201051,136934.513059,0.051505,17
29342,0.215827,298282.337388,0.104494,27
40140,0.201357,162315.314717,0.055818,17
